team,year,Active Players  (76),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
chicago-bears,2013,"Slauson
Matt Slauson ",G,"$715,000","$100,000",-,-,-,-,-,"($300,000)","$815,000 ",0.64
chicago-bears,2013,"Fiammetta
Tony Fiammetta ",FB,"$630,000","$150,000",-,-,-,-,-,-,"$780,000 ",0.62
chicago-bears,2013,"Bostic
Jon Bostic ",LB,"$405,000","$311,509",-,-,-,-,-,"($1,830,163)","$716,509 ",0.57
chicago-bears,2013,"Conte
Christopher Conte ",DB,"$555,000","$133,400",-,-,"$10,000",-,-,"($266,800)","$698,400 ",0.55
chicago-bears,2013,"Scott
Jonathan Scott ",T,"$715,000",-,-,-,-,-,-,-,"$672,941 ",0.53
chicago-bears,2013,"McManis
Sherrick McManis ",DB,"$630,000",-,-,-,-,-,-,-,"$630,000 ",0.50
chicago-bears,2013,"Bowman
Zackary Bowman ",DB,"$715,000","$65,000",-,-,-,-,-,"($165,000)","$620,000 ",0.49
chicago-bears,2013,"Rosario
Dante Rosario ",TE,"$715,000","$65,000",-,-,-,-,-,"($65,000)","$620,000 ",0.49
chicago-bears,2013,"McCown
Josh McCown ",QB,"$840,000","$25,000",-,-,-,-,-,"($125,000)","$580,000 ",0.46
chicago-bears,2013,"Britton
Eben Britton ",T,"$715,000",-,-,-,-,-,-,-,"$555,000 ",0.44
chicago-bears,2013,"Walters
Anthony Walters ",DB,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.44
chicago-bears,2013,"Cohen
Landon Cohen ",DT,"$518,823",-,-,-,-,-,-,-,"$518,823 ",0.41
chicago-bears,2013,"Greene
Khaseem Greene ",LB,"$405,000","$108,023",-,-,-,-,-,"($432,092)","$513,023 ",0.41
chicago-bears,2013,"Brown
James Brown ",G,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.38
chicago-bears,2013,"Pocic
Graham Pocic ",T,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.38
chicago-bears,2013,"Mills
Jordan Mills ",T,"$405,000","$41,200",-,-,-,-,-,"($164,800)","$446,200 ",0.35
chicago-bears,2013,"Washington
Cornelius Washington ",DE,"$405,000","$25,947",-,-,-,-,-,"($103,788)","$430,947 ",0.34
chicago-bears,2013,"Wilson
Marquess Wilson ",WR,"$405,000","$11,787",-,-,-,-,-,"($47,148)","$416,787 ",0.33
chicago-bears,2013,"Ford
Michael Ford ",RB,"$405,000","$1,166",-,-,-,-,-,"($3,500)","$406,166 ",0.32
chicago-bears,2013,"Bass
David Bass ",DE,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.32
chicago-bears,2013,"Boggs
Taylor Boggs ",G,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.32
chicago-bears,2013,"Ratliff
Jay Ratliff ",DT,"$840,000",-,-,-,-,-,-,-,"$395,294 ",0.31
chicago-bears,2013,"Palmer
Jordan Palmer ",QB,"$715,000",-,-,-,-,-,-,-,"$326,471 ",0.26
chicago-bears,2013,"Franklin
Jerry Franklin ",LB,"$310,588",-,-,-,-,-,-,-,"$310,588 ",0.25
chicago-bears,2013,"Martin
Derrick Martin ",DB,"$228,529",-,-,-,-,-,-,-,"$228,529 ",0.18
chicago-bears,2013,"Ozougwu
Cheta Ozougwu ",DE,"$480,000",-,-,-,-,-,-,-,"$197,647 ",0.16
chicago-bears,2013,"Williams
Chris Williams ",WR,"$405,000","$100,000",-,-,-,-,-,-,"$123,824 ",0.10
chicago-bears,2013,"Cattouse
Sean Cattouse ",DB,"$119,117",-,-,-,-,-,-,-,"$119,117 ",0.09
chicago-bears,2013,"Long
Joe Long ",T,"$47,647",-,-,-,-,-,-,-,"$47,647 ",0.04
dallas-cowboys,2013,"Romo
Tony Romo ",QB,"$1,500,000","$5,000,000",-,"$1,635,000",-,"$3,683,833",-,"($53,499,833)","$11,818,833 ",10.10
dallas-cowboys,2013,"Ware
DeMarcus Ware ",LB,"$840,000","$4,000,000",-,-,"$500,000","$3,253,750",-,"($15,825,250)","$8,593,750 ",7.35
dallas-cowboys,2013,"Free
Doug Free ",T,"$3,500,000","$2,060,000",-,"$960,000",-,-,-,"($13,520,000)","$6,520,000 ",5.57
dallas-cowboys,2013,"Carr
Brandon Carr ",DB,"$715,000","$2,000,000",-,-,-,"$2,717,000",-,"($22,300,000)","$5,432,000 ",4.64
dallas-cowboys,2013,"Witten
Jason Witten ",TE,"$940,000","$2,500,000",-,-,-,"$912,000",-,"($12,060,000)","$4,352,000 ",3.72
dallas-cowboys,2013,"Claiborne
Morris Claiborne ",DB,"$1,129,296","$2,567,182",-,-,-,-,-,"($13,307,320)","$3,696,478 ",3.16
dallas-cowboys,2013,"Austin
Miles Austin ",WR,"$840,000",-,-,-,-,"$2,749,400",-,"($10,602,000)","$3,589,400 ",3.07
dallas-cowboys,2013,"Smith
Tyron Smith ",T,"$1,511,009","$1,897,018",-,-,-,-,-,"($7,384,058)","$3,408,027 ",2.91
dallas-cowboys,2013,"Lee
Sean Lee ",LB,"$630,000","$2,300,000",-,-,-,-,-,"($16,130,000)","$2,930,000 ",2.50
dallas-cowboys,2013,"Scandrick
Orlando Scandrick ",DB,"$715,000","$600,000",-,-,-,"$1,501,250",-,"($7,805,000)","$2,816,250 ",2.41
dallas-cowboys,2013,"Hatcher
Jason Hatcher ",DE,"$2,000,000","$600,000",-,-,-,-,-,"($600,000)","$2,600,000 ",2.22
dallas-cowboys,2013,"Bryant
Dez Bryant ",WR,"$1,557,500","$390,000",-,-,"$250,000",-,-,"($4,574,500)","$2,197,500 ",1.88
dallas-cowboys,2013,"Bernadeau
Mackenzy Bernadeau ",C,"$715,000","$812,500",-,-,-,"$511,666",-,"($3,972,499)","$2,039,166 ",1.74
dallas-cowboys,2013,"Orton
Kyle Orton ",QB,"$840,000","$1,000,000",-,-,-,"$127,500",-,"($4,510,000)","$1,967,500 ",1.68
dallas-cowboys,2013,"Parnell
Jermey Parnell ",T,"$1,023,088","$333,333",-,-,-,-,-,"($666,667)","$1,356,421 ",1.16
dallas-cowboys,2013,"Carter
Bruce Carter ",LB,"$766,327","$507,654",-,-,"$50,000",-,-,"($1,015,308)","$1,323,981 ",1.13
dallas-cowboys,2013,"Church
Barry Church ",DB,"$823,000","$500,000",-,-,-,-,-,"($2,823,000)","$1,323,000 ",1.13
dallas-cowboys,2013,"Frederick
Travis Frederick ",C,"$405,000","$844,096",-,-,-,-,-,"($5,528,206)","$1,249,096 ",1.07
dallas-cowboys,2013,"Ladouceur
L.P. Ladouceur ",LS,"$865,000","$120,000",-,-,-,-,-,"($600,000)","$985,000 ",0.84
dallas-cowboys,2013,"Costa
Phil Costa ",C,"$750,000","$225,000",-,-,-,-,-,"($450,000)","$975,000 ",0.83
dallas-cowboys,2013,"Durant
Justin Durant ",LB,"$750,000","$200,000",-,-,-,-,-,"($400,000)","$950,000 ",0.81
dallas-cowboys,2013,"Murray
DeMarco Murray ",RB,"$620,313","$165,625",-,-,"$25,000",-,-,"($331,250)","$810,938 ",0.69
dallas-cowboys,2013,"Escobar
Gavin Escobar ",TE,"$405,000","$360,544",-,-,-,-,-,"($2,213,562)","$765,544 ",0.65
dallas-cowboys,2013,"McCray
Danny McCray ",DB,"$630,000","$100,000",-,-,-,-,-,"($100,000)","$730,000 ",0.62
dallas-cowboys,2013,"Crawford
Tyrone Crawford ",DE,"$490,000","$143,813",-,-,"$10,000",-,-,"($431,439)","$643,813 ",0.55
dallas-cowboys,2013,"Hayden
Nick Hayden ",DT,"$630,000",-,-,-,-,-,-,-,"$630,000 ",0.54
dallas-cowboys,2013,"Selvie
George Selvie ",DE,"$630,000",-,-,-,-,-,-,-,"$630,000 ",0.54
dallas-cowboys,2013,"Wilber
Kyle Wilber ",LB,"$480,000","$109,805",-,-,-,-,-,"($329,415)","$589,805 ",0.50
dallas-cowboys,2013,"Harris
Dwayne Harris ",WR,"$555,000",-,-,-,"$10,000",-,-,-,"$565,000 ",0.48
dallas-cowboys,2013,"Williams
Terrance Williams ",WR,"$405,000","$154,868",-,-,-,-,-,"($619,472)","$559,868 ",0.48
dallas-cowboys,2013,"Bailey
Dan Bailey ",K,"$555,000",$833,-,-,-,-,-,($834),"$555,833 ",0.48
dallas-cowboys,2013,"Tanner
Phillip Tanner ",RB,"$555,000",$500,-,-,-,-,-,($500),"$555,500 ",0.47
dallas-cowboys,2013,"Sims
Ernie Sims ",LB,"$840,000",-,-,-,-,-,-,-,"$555,000 ",0.47
dallas-cowboys,2013,"Jones
Chris Jones ",P,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.47
dallas-cowboys,2013,"Wilcox
J.J. Wilcox ",DB,"$405,000","$146,517",-,-,-,-,-,"($586,068)","$551,517 ",0.47
dallas-cowboys,2013,"Webb
B.W. Webb ",DB,"$405,000","$110,845",-,-,-,-,-,"($443,380)","$515,845 ",0.44
dallas-cowboys,2013,"Hanna
James Hanna ",TE,"$480,000","$26,213",-,-,-,-,-,"($78,639)","$506,213 ",0.43
dallas-cowboys,2013,"Beasley
Cole Beasley ",WR,"$480,000",$500,-,-,-,-,-,"($1,000)","$480,500 ",0.41
dallas-cowboys,2013,"Weems
Darrion Weems ",T,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.41
dallas-cowboys,2013,"Jones
Edgar Jones ",LB,"$715,000","$10,000",-,-,-,-,-,"($10,000)","$463,471 ",0.40
dallas-cowboys,2013,"Randle
Joseph Randle ",RB,"$405,000","$47,220",-,-,-,-,-,"($188,820)","$452,220 ",0.39
dallas-cowboys,2013,"Dunbar
Lance Dunbar ",RB,"$480,000",-,-,-,-,-,-,-,"$438,353 ",0.37
dallas-cowboys,2013,"Holloman
DeVonte Holloman ",LB,"$405,000","$26,055",-,-,-,-,-,"($104,220)","$431,055 ",0.37
dallas-cowboys,2013,"Heath
Jeff Heath ",DB,"$405,000",$666,-,-,-,-,-,"($2,000)","$405,666 ",0.35
dallas-cowboys,2013,"Leary
Ron Leary ",G,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.35
dallas-cowboys,2013,"Wynn
Jarius Wynn ",LB,"$715,000",-,-,-,-,-,-,-,"$359,118 ",0.31
dallas-cowboys,2013,"Brown
Everette Brown ",LB,"$630,000",-,-,-,-,-,-,-,"$333,529 ",0.29
dallas-cowboys,2013,"Lawrence
Cameron Lawrence ",LB,"$405,000",-,-,-,-,-,-,-,"$285,882 ",0.24
dallas-cowboys,2013,"Irvin
Corvey Irvin ",DT,"$630,000",-,-,-,-,-,-,-,"$259,411 ",0.22
dallas-cowboys,2013,"Hamilton
Jakar Hamilton ",DB,"$405,000","$9,333",-,-,-,-,-,"($28,000)","$238,235 ",0.20
dallas-cowboys,2013,"Moore
Sterling Moore ",DB,"$555,000",-,-,-,-,-,-,-,"$163,235 ",0.14
dallas-cowboys,2013,"Wilson
Martez Wilson ",LB,"$555,000",-,-,-,-,-,-,-,"$163,235 ",0.14
dallas-cowboys,2013,"Clutts
Tyler Clutts ",FB,"$555,000",-,-,-,-,-,-,-,"$130,588 ",0.11
dallas-cowboys,2013,"Kearse
Frank Kearse ",DE,"$555,000",-,-,-,-,-,-,-,"$65,294 ",0.06
dallas-cowboys,2013,"Lemon
Orie Lemon ",LB,"$480,000",-,-,-,-,-,-,-,"$56,471 ",0.05
dallas-cowboys,2013,"Kitna
Jon Kitna ",QB,"$940,000",-,-,-,-,-,-,-,"$32,647 ",0.03
dallas-cowboys,2013,"Green
Justin Green ",DB,"$405,000",-,-,-,-,-,-,-,"$23,823 ",0.02
new-york-giants,2013,"Manning
Eli Manning ",QB,"$13,000,000","$2,600,000",-,"$2,500,000","$500,000","$2,250,000",-,"($14,850,000)","$20,850,000 ",16.13
new-york-giants,2013,"Rolle
Antrel Rolle ",DB,"$7,000,000","$1,000,000",-,-,"$250,000","$1,000,000",-,"($4,250,000)","$9,250,000 ",7.16
new-york-giants,2013,"Tuck
Justin Tuck ",DE,"$4,500,000","$1,500,000",-,-,"$150,000",-,-,"($1,650,000)","$6,150,000 ",4.76
new-york-giants,2013,"Beason
Jon Beason ",LB,"$1,000,000","$4,000,000","$828,125",-,"$250,000",-,-,"($10,000,000)","$6,078,125 ",4.70
new-york-giants,2013,"Kiwanuka
Mathias Kiwanuka ",DE,"$1,450,000","$2,125,000",-,-,"$50,000","$500,000",-,"($7,925,000)","$4,125,000 ",3.19
new-york-giants,2013,"Nicks
Hakeem Nicks ",WR,"$2,725,000","$500,000",-,"$480,000",-,-,-,"($980,000)","$3,705,000 ",2.87
new-york-giants,2013,"Beatty
William Beatty ",T,"$1,000,000","$2,500,000",-,-,"$50,000",-,-,"($19,050,000)","$3,550,000 ",2.75
new-york-giants,2013,"Diehl
David Diehl ",T,"$1,000,000",-,-,-,-,-,-,-,"$3,125,000 ",2.42
new-york-giants,2013,"Pierre-Paul
Jason Pierre-Paul ",DE,"$1,175,000","$150,000",-,"$1,200,000","$100,000",-,-,"($4,150,000)","$2,625,000 ",2.03
new-york-giants,2013,"Cruz
Victor Cruz ",WR,"$630,000","$1,900,000",-,-,-,-,-,"($15,629,000)","$2,530,000 ",1.96
new-york-giants,2013,"Amukamara
Prince Amukamara ",DB,"$1,118,718","$1,112,436",-,-,-,-,-,"($4,138,790)","$2,231,154 ",1.73
new-york-giants,2013,"Brown
Stevie Brown ",DB,"$2,023,000",-,-,-,-,-,-,-,"$2,023,000 ",1.57
new-york-giants,2013,"Brown
Andre Brown ",RB,"$2,023,000",-,-,-,-,-,-,-,"$2,023,000 ",1.57
new-york-giants,2013,"Weatherford
Steve Weatherford ",P,"$925,000","$650,000",-,-,"$25,000","$225,000",-,"($2,625,000)","$1,825,000 ",1.41
new-york-giants,2013,"Jenkins
Cullen Jenkins ",DE,"$1,100,000","$666,666",-,-,"$50,000",-,-,"($3,150,000)","$1,816,666 ",1.41
new-york-giants,2013,"Pugh
Justin Pugh ",G,"$405,000","$1,112,436",-,-,-,-,-,"($7,960,128)","$1,517,436 ",1.17
new-york-giants,2013,"Thomas
Terrell Thomas ",DB,"$630,000","$785,000",-,-,"$35,000",-,-,"($820,000)","$1,450,000 ",1.12
new-york-giants,2013,"Myers
Brandon Myers ",TE,"$725,000","$375,000",-,-,"$25,000",-,-,"($1,525,000)","$1,125,000 ",0.87
new-york-giants,2013,"DeOssie
Zak DeOssie ",LS,"$824,000","$200,000",-,-,"$25,000",-,-,"($625,000)","$1,049,000 ",0.81
new-york-giants,2013,"Joseph
Linval Joseph ",DT,"$630,000","$382,000",-,-,-,-,-,"($382,000)","$1,012,000 ",0.78
new-york-giants,2013,"Pascoe
Bear Pascoe ",TE,"$715,000","$65,000","$112,500",-,-,-,-,"($177,500)","$892,500 ",0.69
new-york-giants,2013,"Rivers
Keith Rivers ",LB,"$715,000","$50,000",-,-,"$35,000",-,-,"($85,000)","$800,000 ",0.62
new-york-giants,2013,"Beason
Jon Beason ",LB,"$1,000,000",-,-,-,-,-,-,-,"$764,706 ",0.59
new-york-giants,2013,"Randle
Rueben Randle ",WR,"$539,633","$208,533",-,-,-,-,-,"($798,599)","$748,166 ",0.58
new-york-giants,2013,"Hankins
Johnathan Hankins ",DT,"$405,000","$327,852",-,-,-,-,-,"($1,899,621)","$732,852 ",0.57
new-york-giants,2013,"Jernigan
Jerrel Jernigan ",WR,"$555,000","$143,813",-,-,"$25,000",-,-,"($312,626)","$723,813 ",0.56
new-york-giants,2013,"Brewer
James Brewer ",G,"$555,000","$108,023",-,-,-,-,-,"($216,046)","$663,023 ",0.51
new-york-giants,2013,"McBride
Trumaine McBride ",DB,"$630,000",-,-,-,-,-,-,-,"$630,000 ",0.49
new-york-giants,2013,"Painter
Curtis Painter ",QB,"$630,000",-,-,-,-,-,-,-,"$630,000 ",0.49
new-york-giants,2013,"Brown
Josh Brown ",K,"$940,000","$65,000",-,-,-,-,-,"($65,000)","$620,000 ",0.48
new-york-giants,2013,"Patterson
Mike Patterson ",DT,"$840,000","$25,000",-,-,"$15,000",-,-,"($65,000)","$620,000 ",0.48
new-york-giants,2013,"Mundy
Ryan Mundy ",DB,"$715,000","$65,000",-,-,-,-,-,"($195,000)","$620,000 ",0.48
new-york-giants,2013,"Murphy
Louis Murphy ",WR,"$715,000","$65,000",-,-,-,-,-,"($65,000)","$620,000 ",0.48
new-york-giants,2013,"Hosley
Jayron Hosley ",DB,"$480,000","$128,750",-,-,"$7,500",-,-,"($393,750)","$616,250 ",0.48
new-york-giants,2013,"Boothe
Kevin Boothe ",G,"$840,000","$65,000",-,-,-,-,-,"($65,000)","$605,000 ",0.47
new-york-giants,2013,"Robinson
Adrien Robinson ",TE,"$480,000","$96,413",-,-,-,-,-,"($289,239)","$576,413 ",0.45
new-york-giants,2013,"Williams
Jacquian Williams ",LB,"$555,000","$19,670",-,-,-,-,-,"($39,340)","$574,670 ",0.44
new-york-giants,2013,"Herzlich
Mark Herzlich ",LB,"$555,000","$5,000",-,-,-,-,-,"($5,000)","$560,000 ",0.43
new-york-giants,2013,"Paysinger
Spencer Paysinger ",LB,"$555,000","$1,000",-,-,-,-,-,"($1,000)","$556,000 ",0.43
new-york-giants,2013,"Mosley
Brandon Mosley ",G,"$480,000","$75,146",-,-,-,-,-,"($225,438)","$555,146 ",0.43
new-york-giants,2013,"Moore
Damontre Moore ",DE,"$405,000","$143,813",-,-,-,-,-,"($575,252)","$548,813 ",0.42
new-york-giants,2013,"Conner
John Conner ",FB,"$630,000",-,-,-,-,-,-,-,"$518,823 ",0.40
new-york-giants,2013,"Nassib
Ryan Nassib ",QB,"$405,000","$113,400",-,-,-,-,-,"($453,600)","$518,400 ",0.40
new-york-giants,2013,"Kuhn
Markus Kuhn ",DT,"$480,000","$11,474",-,-,-,-,-,"($34,422)","$491,474 ",0.38
new-york-giants,2013,"Bradford
Allen Bradford ",LB,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.37
new-york-giants,2013,"Cox
Michael Cox ",RB,"$405,000","$11,474",-,-,-,-,-,-,"$416,474 ",0.32
new-york-giants,2013,"Donnell
Larry Donnell ",TE,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.31
new-york-giants,2013,"Hill
Will Hill ",DB,"$367,059",-,-,-,-,-,-,-,"$367,059 ",0.28
new-york-giants,2013,"Hillis
Peyton Hillis ",RB,"$715,000",-,-,-,-,-,-,-,"$359,118 ",0.28
new-york-giants,2013,"James
Charles James ",DB,"$405,000",-,-,-,-,-,-,-,"$309,705 ",0.24
new-york-giants,2013,"Reynolds
Dallas Reynolds ",G,"$480,000",-,-,-,-,-,-,-,"$282,352 ",0.22
new-york-giants,2013,"Scott
Da'Rel Scott ",RB,"$555,000",-,-,-,-,-,-,-,"$238,412 ",0.18
new-york-giants,2013,"Goodin
Stephen Goodin ",G,"$405,000",-,-,-,-,-,-,-,"$119,117 ",0.09
new-york-giants,2013,"Dowtin
Marcus Dowtin ",LB,"$480,000",-,-,-,-,-,-,-,"$84,706 ",0.07
new-york-giants,2013,"Talley
Julian Talley ",WR,"$405,000",-,-,-,-,-,-,-,"$47,647 ",0.04
new-york-giants,2013,"Herman
Eric Herman ",T,"$405,000",-,-,-,-,-,-,-,"$23,823 ",0.02
philadelphia-eagles,2013,"Vick
Michael Vick ",QB,"$3,500,000","$7,700,000","$500,000",-,-,-,"$500,000","($7,700,000)","$12,200,000 ",9.60
philadelphia-eagles,2013,"Peters
Jason Peters ",T,"$10,400,000","$292,000",-,-,"$100,000","$292,000",-,"($1,184,000)","$11,084,000 ",8.73
philadelphia-eagles,2013,"Jackson
DeSean Jackson ",WR,"$6,750,000","$2,000,000",-,-,"$250,000",-,-,"($12,500,000)","$9,000,000 ",7.09
philadelphia-eagles,2013,"Ryans
DeMeco Ryans ",LB,"$6,600,000",-,-,-,"$100,000",-,-,"($100,000)","$6,700,000 ",5.27
philadelphia-eagles,2013,"Cole
Trent Cole ",LB,"$3,500,000","$1,600,000",-,-,"$250,000",-,-,"($10,150,000)","$5,350,000 ",4.21
philadelphia-eagles,2013,"McCoy
LeSean McCoy ",RB,"$3,000,000","$1,700,000","$150,000",-,"$100,000",-,-,"($18,550,000)","$4,950,000 ",3.90
philadelphia-eagles,2013,"Maclin
Jeremy Maclin ",WR,"$3,203,000",-,-,"$1,250,000","$100,000",-,-,"($1,350,000)","$4,553,000 ",3.58
philadelphia-eagles,2013,"Celek
Brent Celek ",TE,"$3,256,000","$1,200,000",-,-,"$75,000",-,-,"($1,275,000)","$4,531,000 ",3.57
philadelphia-eagles,2013,"Herremans
Todd Herremans ",G,"$3,000,000","$1,200,000",-,-,-,-,-,"($4,900,000)","$4,200,000 ",3.31
philadelphia-eagles,2013,"Casey
James Casey ",FB,"$715,000",-,"$3,300,000",-,-,-,-,"($4,015,000)","$4,015,000 ",3.16
philadelphia-eagles,2013,"Mathis
Evan Mathis ",G,"$2,000,000","$1,000,000","$1,000,000",-,-,-,-,"($5,000,000)","$4,000,000 ",3.15
philadelphia-eagles,2013,"Johnson
Lane Johnson ",T,"$405,000","$3,204,655",-,-,-,-,-,"($14,978,620)","$3,609,655 ",2.84
philadelphia-eagles,2013,"Chung
Patrick Chung ",DB,"$715,000",-,"$2,285,000",-,-,-,-,"($3,000,000)","$3,000,000 ",2.36
philadelphia-eagles,2013,"Graham
Brandon Graham ",DE,"$1,250,000",-,-,"$1,707,500",-,-,-,"($5,122,500)","$2,957,500 ",2.33
philadelphia-eagles,2013,"Avant
Jason Avant ",WR,"$2,000,000","$710,000",-,-,-,-,-,"($1,420,000)","$2,710,000 ",2.13
philadelphia-eagles,2013,"Williams
Cary Williams ",DB,"$750,000","$1,666,666",-,-,-,-,-,"($5,750,000)","$2,416,666 ",1.90
philadelphia-eagles,2013,"Fletcher
Bradley Fletcher ",DB,"$750,000",-,"$1,600,000",-,-,-,-,"($2,350,000)","$2,350,000 ",1.85
philadelphia-eagles,2013,"Cox
Fletcher Cox ",DT,"$855,509","$1,472,036",-,-,-,-,-,"($8,379,162)","$2,327,545 ",1.83
philadelphia-eagles,2013,"Barwin
Connor Barwin ",LB,"$700,000","$600,000",-,-,-,-,-,"($8,000,000)","$1,300,000 ",1.02
philadelphia-eagles,2013,"Allen
Nate Allen ",DB,"$697,000","$600,000",-,-,-,-,-,"($600,000)","$1,297,000 ",1.02
philadelphia-eagles,2013,"Coleman
Kurt Coleman ",DB,"$1,100,000","$10,842",-,-,-,-,-,"($10,842)","$1,110,842 ",0.87
philadelphia-eagles,2013,"Dorenbos
Jon Dorenbos ",LS,"$940,000","$100,000",-,-,-,-,-,"($400,000)","$1,040,000 ",0.82
philadelphia-eagles,2013,"Kendricks
Mychal Kendricks ",LB,"$542,020","$418,081",-,-,"$50,000",-,-,"($1,846,260)","$1,010,101 ",0.80
philadelphia-eagles,2013,"Anderson
Colt Anderson ",DB,"$900,000","$100,000",-,-,-,-,-,"($300,000)","$1,000,000 ",0.79
philadelphia-eagles,2013,"Ertz
Zach Ertz ",TE,"$405,000","$573,036",-,-,-,-,-,"($3,657,854)","$978,036 ",0.77
philadelphia-eagles,2013,"Curry
Vinny Curry ",DE,"$493,720","$224,878",-,-,"$50,000",-,-,"($1,019,814)","$768,598 ",0.61
philadelphia-eagles,2013,"Benn
Arrelious Benn ",WR,"$630,000","$100,000",-,-,-,-,-,"($200,000)","$730,000 ",0.57
philadelphia-eagles,2013,"Barbre
Allen Barbre ",T,"$715,000","$5,000",-,-,-,-,-,"($10,000)","$720,000 ",0.57
philadelphia-eagles,2013,"Cooper
Riley Cooper ",WR,"$630,000","$42,871",-,-,-,-,-,"($42,871)","$672,871 ",0.53
philadelphia-eagles,2013,"Matthews
Casey Matthews ",LB,"$555,000","$108,716",-,-,-,-,-,"($217,432)","$663,716 ",0.52
philadelphia-eagles,2013,"Henery
Alex Henery ",K,"$555,000","$105,027",-,-,-,-,-,"($210,054)","$660,027 ",0.52
philadelphia-eagles,2013,"Foles
Nick Foles ",QB,"$500,000","$135,880",-,-,"$20,000",-,-,"($427,640)","$655,880 ",0.52
philadelphia-eagles,2013,"Geathers
Clifton Geathers ",DE,"$630,000",-,-,-,-,-,-,-,"$630,000 ",0.50
philadelphia-eagles,2013,"Jones
Donnie Jones ",P,"$840,000","$65,000",-,-,-,-,-,"($65,000)","$620,000 ",0.49
philadelphia-eagles,2013,"Boykin
Brandon Boykin ",DB,"$480,000","$101,367",-,-,-,-,-,"($304,101)","$581,367 ",0.46
philadelphia-eagles,2013,"Kelce
Jason Kelce ",C,"$555,000","$24,385",-,-,-,-,-,"($48,716)","$579,385 ",0.46
philadelphia-eagles,2013,"Logan
Bennie Logan ",DT,"$405,000","$171,023",-,-,-,-,-,"($684,092)","$576,023 ",0.45
philadelphia-eagles,2013,"Smith
Brad Smith ",WR,"$1,200,000",-,-,-,-,-,-,-,"$569,118 ",0.45
philadelphia-eagles,2013,"Thornton
Cedric Thornton ",DT,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.44
philadelphia-eagles,2013,"Barkley
Matt Barkley ",QB,"$405,000","$124,257",-,-,"$20,000",-,-,"($497,028)","$549,257 ",0.43
philadelphia-eagles,2013,"Kelly
Dennis Kelly ",T,"$480,000","$47,200",-,-,-,-,-,"($141,660)","$527,200 ",0.42
philadelphia-eagles,2013,"Brown
Bryce Brown ",RB,"$480,000","$12,720",-,-,-,-,-,"($38,160)","$492,720 ",0.39
philadelphia-eagles,2013,"Johnson
Damaris Johnson ",WR,"$480,000","$5,000",-,-,-,-,-,"($10,000)","$485,000 ",0.38
philadelphia-eagles,2013,"Polk
Chris Polk ",RB,"$480,000","$3,333",-,-,-,-,-,"($6,667)","$483,333 ",0.38
philadelphia-eagles,2013,"Goode
Najee Goode ",LB,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.38
philadelphia-eagles,2013,"Maehl
Jeff Maehl ",WR,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.38
philadelphia-eagles,2013,"Vandervelde
Julian Vandervelde ",C,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.38
philadelphia-eagles,2013,"Wolff
Earl Wolff ",DB,"$405,000","$53,000",-,-,-,-,-,"($212,000)","$458,000 ",0.36
philadelphia-eagles,2013,"Carmichael
Rashad Carmichael ",DB,"$480,000",-,-,-,-,-,-,-,"$423,529 ",0.33
philadelphia-eagles,2013,"Knott
Jake Knott ",LB,"$405,000","$4,000",-,-,-,-,-,"($12,000)","$409,000 ",0.32
philadelphia-eagles,2013,"Square
Damion Square ",DT,"$405,000","$2,500",-,-,-,-,-,"($7,500)","$407,500 ",0.32
philadelphia-eagles,2013,"Tobin
Matt Tobin ",G,"$405,000","$1,666",-,-,-,-,-,"($5,000)","$406,666 ",0.32
philadelphia-eagles,2013,"Tucker
Matthew Tucker ",RB,"$405,000",-,-,-,-,-,-,-,"$262,059 ",0.21
philadelphia-eagles,2013,"Marsh
Curtis Marsh ",DB,"$555,000",-,-,-,-,-,-,-,"$261,176 ",0.21
philadelphia-eagles,2013,"Johnson
Keelan Johnson ",DB,"$405,000",-,-,-,-,-,-,-,"$54,316 ",0.04
washington-redskins,2013,"Garcon
Pierre Garcon ",WR,"$5,600,000","$2,200,000","$156,250",-,"$150,000",-,-,"($8,950,000)","$8,106,250 ",7.39
washington-redskins,2013,"Williams
Trent Williams ",T,"$5,000,000","$500,000",-,"$1,480,393",-,-,-,"($11,955,594)","$6,980,393 ",6.37
washington-redskins,2013,"Fletcher
London Fletcher ",LB,"$5,500,000","$700,000",-,-,-,-,-,"($2,800,000)","$6,200,000 ",5.65
washington-redskins,2013,"Orakpo
Brian Orakpo ",LB,"$2,810,000","$700,000",-,"$715,000","$884,000",-,-,"($3,014,000)","$5,109,000 ",4.66
